timestamp,symbol,timeframe,open,high,low,close,volume
2010-05-07T00:00:00Z,EUR_USD,D1,1.5084,1.512185,1.500976,1.504752,134309
2010-05-10T00:00:00Z,EUR_USD,D1,1.504752,1.514116,1.498525,1.507876,140517
2010-05-11T00:00:00Z,EUR_USD,D1,1.507876,1.519586,1.503946,1.515636,161499
2010-05-12T00:00:00Z,EUR_USD,D1,1.515636,1.526137,1.504093,1.514588,259768
2010-05-13T00:00:00Z,EUR_USD,D1,1.514588,1.527693,1.504068,1.517156,218403
2010-05-14T00:00:00Z,EUR_USD,D1,1.517156,1.523913,1.505899,1.512635,106633
2010-05-17T00:00:00Z,EUR_USD,D1,1.512635,1.526435,1.504262,1.518032,225060
2010-05-18T00:00:00Z,EUR_USD,D1,1.518032,1.530902,1.510527,1.523371,148587
2010-05-19T00:00:00Z,EUR_USD,D1,1.523371,1.528605,1.515128,1.520351,311649
2010-05-20T00:00:00Z,EUR_USD,D1,1.520351,1.52627,1.508434,1.514329,85069
2010-05-21T00:00:00Z,EUR_USD,D1,1.514329,1.536667,1.50327,1.525526,158147
2010-05-24T00:00:00Z,EUR_USD,D1,1.525526,1.530919,1.509129,1.514483,157643
2010-05-25T00:00:00Z,EUR_USD,D1,1.514483,1.521639,1.505793,1.512941,271182
2010-05-26T00:00:00Z,EUR_USD,D1,1.512941,1.525641,1.509013,1.52169,100916
2010-05-27T00:00:00Z,EUR_USD,D1,1.52169,1.530859,1.515959,1.525114,210825
2010-05-28T00:00:00Z,EUR_USD,D1,1.525114,1.529754,1.517701,1.522333,293058
2010-05-31T00:00:00Z,EUR_USD,D1,1.522333,1.538534,1.516228,1.53239,204118
2010-06-01T00:00:00Z,EUR_USD,D1,1.53239,1.544743,1.531164,1.543508,172826
2010-06-02T00:00:00Z,EUR_USD,D1,1.543508,1.551123,1.536984,1.544594,254160
2010-06-03T00:00:00Z,EUR_USD,D1,1.544594,1.550105,1.540449,1.545956,210111
2010-06-04T00:00:00Z,EUR_USD,D1,1.545956,1.557782,1.533072,1.54489,136673
2010-06-07T00:00:00Z,EUR_USD,D1,1.54489,1.552368,1.536221,1.543693,326777
2010-06-08T00:00:00Z,EUR_USD,D1,1.543693,1.557753,1.531706,1.545749,321331
2010-06-09T00:00:00Z,EUR_USD,D1,1.545749,1.556884,1.528051,1.539138,199325
2010-06-10T00:00:00Z,EUR_USD,D1,1.539138,1.551733,1.528201,1.540784,288910
2010-06-11T00:00:00Z,EUR_USD,D1,1.540784,1.552605,1.523317,1.535094,226341
2010-06-14T00:00:00Z,EUR_USD,D1,1.535094,1.544656,1.521346,1.530881,253617
2010-06-15T00:00:00Z,EUR_USD,D1,1.530881,1.540238,1.524501,1.533845,216951
2010-06-16T00:00:00Z,EUR_USD,D1,1.533845,1.55417,1.520567,1.540832,219180
2010-06-17T00:00:00Z,EUR_USD,D1,1.540832,1.556942,1.533008,1.549077,261239
2010-06-18T00:00:00Z,EUR_USD,D1,1.549077,1.55365,1.543978,1.54855,348132
2010-06-21T00:00:00Z,EUR_USD,D1,1.54855,1.569697,1.537612,1.558687,179656
2010-06-22T00:00:00Z,EUR_USD,D1,1.558687,1.570106,1.547209,1.558628,80886
2010-06-23T00:00:00Z,EUR_USD,D1,1.558628,1.565007,1.541332,1.547666,183303
2010-06-24T00:00:00Z,EUR_USD,D1,1.547666,1.55543,1.538625,1.546383,253119
2010-06-25T00:00:00Z,EUR_USD,D1,1.546383,1.550471,1.536069,1.540141,145339
2010-06-28T00:00:00Z,EUR_USD,D1,1.540141,1.544771,1.534835,1.539463,242154
2010-06-29T00:00:00Z,EUR_USD,D1,1.539463,1.544257,1.532275,1.537061,235008
2010-06-30T00:00:00Z,EUR_USD,D1,1.537061,1.543372,1.527331,1.533629,278781
2010-07-01T00:00:00Z,EUR_USD,D1,1.533629,1.53518,1.526612,1.528158,237784
2010-07-02T00:00:00Z,EUR_USD,D1,1.528158,1.537934,1.509212,1.518929,239317
2010-07-05T00:00:00Z,EUR_USD,D1,1.518929,1.528585,1.508212,1.517861,248951
2010-07-06T00:00:00Z,EUR_USD,D1,1.517861,1.525336,1.50445,1.511895,192041
2010-07-07T00:00:00Z,EUR_USD,D1,1.511895,1.51836,1.495215,1.501635,168967
2010-07-08T00:00:00Z,EUR_USD,D1,1.501635,1.506536,1.494562,1.499456,255735
2010-07-09T00:00:00Z,EUR_USD,D1,1.499456,1.522788,1.489026,1.512269,203138
2010-07-12T00:00:00Z,EUR_USD,D1,1.512269,1.517356,1.505709,1.510791,184401
2010-07-13T00:00:00Z,EUR_USD,D1,1.510791,1.519944,1.503324,1.512469,329108
2010-07-14T00:00:00Z,EUR_USD,D1,1.512469,1.516278,1.501344,1.505134,318769
2010-07-15T00:00:00Z,EUR_USD,D1,1.505134,1.513863,1.489764,1.498454,181940
2010-07-16T00:00:00Z,EUR_USD,D1,1.498454,1.502595,1.493783,1.497922,289533
2010-07-19T00:00:00Z,EUR_USD,D1,1.497922,1.509597,1.487245,1.498913,82907
2010-07-20T00:00:00Z,EUR_USD,D1,1.498913,1.512318,1.495512,1.508894,135882
2010-07-21T00:00:00Z,EUR_USD,D1,1.508894,1.515283,1.503983,1.510366,323557
2010-07-22T00:00:00Z,EUR_USD,D1,1.510366,1.522922,1.502931,1.515461,143626
2010-07-23T00:00:00Z,EUR_USD,D1,1.515461,1.523606,1.497651,1.505743,246355
2010-07-26T00:00:00Z,EUR_USD,D1,1.505743,1.523668,1.500731,1.518613,344649
2010-07-27T00:00:00Z,EUR_USD,D1,1.518613,1.528093,1.498177,1.507588,313787
2010-07-28T00:00:00Z,EUR_USD,D1,1.507588,1.5205,1.503499,1.516387,328866
2010-07-29T00:00:00Z,EUR_USD,D1,1.516387,1.524617,1.499457,1.50764,225391
2010-07-30T00:00:00Z,EUR_USD,D1,1.50764,1.512782,1.504133,1.509272,205433
2010-08-02T00:00:00Z,EUR_USD,D1,1.509272,1.517704,1.501402,1.509831,229803
2010-08-03T00:00:00Z,EUR_USD,D1,1.509831,1.520573,1.50059,1.511322,122245
2010-08-04T00:00:00Z,EUR_USD,D1,1.511322,1.523466,1.503014,1.515137,160113
2010-08-05T00:00:00Z,EUR_USD,D1,1.515137,1.521416,1.509275,1.515553,293699
2010-08-06T00:00:00Z,EUR_USD,D1,1.515553,1.525042,1.503812,1.513287,112645
2010-08-09T00:00:00Z,EUR_USD,D1,1.513287,1.525608,1.503738,1.516041,90240
2010-08-10T00:00:00Z,EUR_USD,D1,1.516041,1.526744,1.512861,1.523548,279429
2010-08-11T00:00:00Z,EUR_USD,D1,1.523548,1.531349,1.502506,1.51024,236559
2010-08-12T00:00:00Z,EUR_USD,D1,1.51024,1.513098,1.50877,1.511627,299687
2010-08-13T00:00:00Z,EUR_USD,D1,1.511627,1.517375,1.497495,1.503211,195625
2010-08-16T00:00:00Z,EUR_USD,D1,1.503211,1.510136,1.492683,1.49959,334616
2010-08-17T00:00:00Z,EUR_USD,D1,1.49959,1.513336,1.492399,1.506114,291978
2010-08-18T00:00:00Z,EUR_USD,D1,1.506114,1.507765,1.503808,1.505458,146913
2010-08-19T00:00:00Z,EUR_USD,D1,1.505458,1.52048,1.499088,1.514074,286580
2010-08-20T00:00:00Z,EUR_USD,D1,1.514074,1.518693,1.503242,1.507843,124012
2010-08-23T00:00:00Z,EUR_USD,D1,1.507843,1.513483,1.501439,1.507076,322062
2010-08-24T00:00:00Z,EUR_USD,D1,1.507076,1.519019,1.498379,1.510304,251627
2010-08-25T00:00:00Z,EUR_USD,D1,1.510304,1.522047,1.501159,1.512886,278771
2010-08-26T00:00:00Z,EUR_USD,D1,1.512886,1.526282,1.498193,1.511577,301021
2010-08-27T00:00:00Z,EUR_USD,D1,1.511577,1.520806,1.503651,1.512872,90162
2010-08-30T00:00:00Z,EUR_USD,D1,1.512872,1.520128,1.506955,1.514205,263480
2010-08-31T00:00:00Z,EUR_USD,D1,1.514205,1.523769,1.506377,1.515932,101106
2010-09-01T00:00:00Z,EUR_USD,D1,1.515932,1.517852,1.515779,1.517698,184522
2010-09-02T00:00:00Z,EUR_USD,D1,1.517698,1.527199,1.514093,1.52358,205066
2010-09-03T00:00:00Z,EUR_USD,D1,1.52358,1.541155,1.513816,1.531341,194276
2010-09-06T00:00:00Z,EUR_USD,D1,1.531341,1.538695,1.520817,1.528155,273407
2010-09-07T00:00:00Z,EUR_USD,D1,1.528155,1.543885,1.518009,1.533701,140048
2010-09-08T00:00:00Z,EUR_USD,D1,1.533701,1.541052,1.528425,1.535769,243073
2010-09-09T00:00:00Z,EUR_USD,D1,1.535769,1.545616,1.528462,1.538297,243555
2010-09-10T00:00:00Z,EUR_USD,D1,1.538297,1.542446,1.523673,1.527794,276768
2010-09-13T00:00:00Z,EUR_USD,D1,1.527794,1.537304,1.512049,1.52152,119844
2010-09-14T00:00:00Z,EUR_USD,D1,1.52152,1.525544,1.50935,1.513353,207323
2010-09-15T00:00:00Z,EUR_USD,D1,1.513353,1.532806,1.503742,1.523134,143467
2010-09-16T00:00:00Z,EUR_USD,D1,1.523134,1.530294,1.519674,1.526825,101532
2010-09-17T00:00:00Z,EUR_USD,D1,1.526825,1.536077,1.515323,1.524561,274285
2010-09-20T00:00:00Z,EUR_USD,D1,1.524561,1.542567,1.516037,1.53399,86633
2010-09-21T00:00:00Z,EUR_USD,D1,1.53399,1.544869,1.531248,1.542112,135332
2010-09-22T00:00:00Z,EUR_USD,D1,1.542112,1.550119,1.530223,1.53821,321035
2010-09-23T00:00:00Z,EUR_USD,D1,1.53821,1.542277,1.533838,1.537904,221600
2010-09-24T00:00:00Z,EUR_USD,D1,1.537904,1.540687,1.526259,1.529026,333491
2010-09-27T00:00:00Z,EUR_USD,D1,1.529026,1.537033,1.511331,1.519287,220716
2010-09-28T00:00:00Z,EUR_USD,D1,1.519287,1.527968,1.510007,1.518684,125436
2010-09-29T00:00:00Z,EUR_USD,D1,1.518684,1.528651,1.508907,1.518872,323641
2010-09-30T00:00:00Z,EUR_USD,D1,1.518872,1.523982,1.506998,1.512084,256368
2010-10-01T00:00:00Z,EUR_USD,D1,1.512084,1.532882,1.504327,1.525059,175336
2010-10-04T00:00:00Z,EUR_USD,D1,1.525059,1.532122,1.513687,1.52073,215451
2010-10-05T00:00:00Z,EUR_USD,D1,1.52073,1.532329,1.503783,1.515341,224844
2010-10-06T00:00:00Z,EUR_USD,D1,1.515341,1.52103,1.504139,1.509808,180168
2010-10-07T00:00:00Z,EUR_USD,D1,1.509808,1.528471,1.500792,1.519398,336155
2010-10-08T00:00:00Z,EUR_USD,D1,1.519398,1.525546,1.510331,1.516467,329609
2010-10-11T00:00:00Z,EUR_USD,D1,1.516467,1.520774,1.509171,1.513469,89040
2010-10-12T00:00:00Z,EUR_USD,D1,1.513469,1.526215,1.505594,1.518314,207561
2010-10-13T00:00:00Z,EUR_USD,D1,1.518314,1.528532,1.506594,1.516802,328124
2010-10-14T00:00:00Z,EUR_USD,D1,1.516802,1.522801,1.506802,1.512786,253429
2010-10-15T00:00:00Z,EUR_USD,D1,1.512786,1.521996,1.500841,1.510034,240758
2010-10-18T00:00:00Z,EUR_USD,D1,1.510034,1.519388,1.501861,1.511208,180969
2010-10-19T00:00:00Z,EUR_USD,D1,1.511208,1.522117,1.497515,1.508404,177071
2010-10-20T00:00:00Z,EUR_USD,D1,1.508404,1.524089,1.497465,1.513116,224965
2010-10-21T00:00:00Z,EUR_USD,D1,1.513116,1.513676,1.511065,1.511625,228372
2010-10-22T00:00:00Z,EUR_USD,D1,1.511625,1.530323,1.505451,1.524099,235318
2010-10-25T00:00:00Z,EUR_USD,D1,1.524099,1.534331,1.515532,1.525755,87417
2010-10-26T00:00:00Z,EUR_USD,D1,1.525755,1.531511,1.520268,1.526024,103863
2010-10-27T00:00:00Z,EUR_USD,D1,1.526024,1.541091,1.519717,1.534749,146206
2010-10-28T00:00:00Z,EUR_USD,D1,1.534749,1.538136,1.525788,1.529163,133785
2010-10-29T00:00:00Z,EUR_USD,D1,1.529163,1.54009,1.524861,1.535769,326099
2010-11-01T00:00:00Z,EUR_USD,D1,1.535769,1.543016,1.524006,1.531232,106936
2010-11-02T00:00:00Z,EUR_USD,D1,1.531232,1.544417,1.518859,1.532038,139814
2010-11-03T00:00:00Z,EUR_USD,D1,1.532038,1.540123,1.527652,1.535727,118840
2010-11-04T00:00:00Z,EUR_USD,D1,1.535727,1.540679,1.523474,1.528402,159548
2010-11-05T00:00:00Z,EUR_USD,D1,1.528402,1.543754,1.518672,1.533988,239297
2010-11-08T00:00:00Z,EUR_USD,D1,1.533988,1.54688,1.526021,1.538887,298195
2010-11-09T00:00:00Z,EUR_USD,D1,1.538887,1.542778,1.527364,1.531235,198325
2010-11-10T00:00:00Z,EUR_USD,D1,1.531235,1.537302,1.527006,1.533068,312113
2010-11-11T00:00:00Z,EUR_USD,D1,1.533068,1.543483,1.521119,1.531523,304830
2010-11-12T00:00:00Z,EUR_USD,D1,1.531523,1.542025,1.518955,1.529443,132026
2010-11-15T00:00:00Z,EUR_USD,D1,1.529443,1.540497,1.523168,1.534203,190637
2010-11-16T00:00:00Z,EUR_USD,D1,1.534203,1.542801,1.526167,1.534763,205758
2010-11-17T00:00:00Z,EUR_USD,D1,1.534763,1.544538,1.526888,1.536653,81402
2010-11-18T00:00:00Z,EUR_USD,D1,1.536653,1.545867,1.520348,1.52952,326369
2010-11-19T00:00:00Z,EUR_USD,D1,1.52952,1.538333,1.520304,1.529115,228225
2010-11-22T00:00:00Z,EUR_USD,D1,1.529115,1.533099,1.523892,1.527872,202381
2010-11-23T00:00:00Z,EUR_USD,D1,1.527872,1.542805,1.523225,1.538126,183714
2010-11-24T00:00:00Z,EUR_USD,D1,1.538126,1.546621,1.523473,1.531934,158113
2010-11-25T00:00:00Z,EUR_USD,D1,1.531934,1.546338,1.52785,1.542226,117439
2010-11-26T00:00:00Z,EUR_USD,D1,1.542226,1.561871,1.533484,1.553067,231315
2010-11-29T00:00:00Z,EUR_USD,D1,1.553067,1.561229,1.539101,1.547232,239431
2010-11-30T00:00:00Z,EUR_USD,D1,1.547232,1.547864,1.542636,1.543266,342391
2010-12-01T00:00:00Z,EUR_USD,D1,1.543266,1.54947,1.531286,1.537466,100898
2010-12-02T00:00:00Z,EUR_USD,D1,1.537466,1.549817,1.533433,1.545762,211264
2010-12-03T00:00:00Z,EUR_USD,D1,1.545762,1.558059,1.538482,1.550755,90876
2010-12-06T00:00:00Z,EUR_USD,D1,1.550755,1.567617,1.543788,1.560606,221301
2010-12-07T00:00:00Z,EUR_USD,D1,1.560606,1.565431,1.546985,1.551782,171850
2010-12-08T00:00:00Z,EUR_USD,D1,1.551782,1.559513,1.535801,1.54349,225834
2010-12-09T00:00:00Z,EUR_USD,D1,1.54349,1.557786,1.533195,1.547464,337805
2010-12-10T00:00:00Z,EUR_USD,D1,1.547464,1.561245,1.541107,1.554857,294092
2010-12-13T00:00:00Z,EUR_USD,D1,1.554857,1.565464,1.540194,1.550773,164318
2010-12-14T00:00:00Z,EUR_USD,D1,1.550773,1.561517,1.53601,1.546726,231109
2010-12-15T00:00:00Z,EUR_USD,D1,1.546726,1.551284,1.539442,1.543992,99239
2010-12-16T00:00:00Z,EUR_USD,D1,1.543992,1.551616,1.531767,1.539369,249488
2010-12-17T00:00:00Z,EUR_USD,D1,1.539369,1.557958,1.529267,1.547802,349796
2010-12-20T00:00:00Z,EUR_USD,D1,1.547802,1.555312,1.540956,1.548463,322208
2010-12-21T00:00:00Z,EUR_USD,D1,1.548463,1.556363,1.537691,1.545576,269676
2010-12-22T00:00:00Z,EUR_USD,D1,1.545576,1.550255,1.536226,1.540891,311756
2010-12-23T00:00:00Z,EUR_USD,D1,1.540891,1.546747,1.535824,1.541678,148688
2010-12-24T00:00:00Z,EUR_USD,D1,1.541678,1.553809,1.536048,1.548156,334128
2010-12-27T00:00:00Z,EUR_USD,D1,1.548156,1.572976,1.53601,1.56073,205460
2010-12-28T00:00:00Z,EUR_USD,D1,1.56073,1.565407,1.555254,1.559928,87169
2010-12-29T00:00:00Z,EUR_USD,D1,1.559928,1.566547,1.551254,1.557864,139486
2010-12-30T00:00:00Z,EUR_USD,D1,1.557864,1.565211,1.54806,1.555395,160725
2010-12-31T00:00:00Z,EUR_USD,D1,1.555395,1.562439,1.539074,1.546077,346795
2011-01-03T00:00:00Z,EUR_USD,D1,1.546077,1.550262,1.540688,1.544871,332968
2011-01-04T00:00:00Z,EUR_USD,D1,1.544871,1.556747,1.538176,1.55003,155834
2011-01-05T00:00:00Z,EUR_USD,D1,1.55003,1.561213,1.529086,1.540198,346464
2011-01-06T00:00:00Z,EUR_USD,D1,1.540198,1.546146,1.534769,1.540715,116600
2011-01-07T00:00:00Z,EUR_USD,D1,1.540715,1.552482,1.527777,1.539535,297549
2011-01-10T00:00:00Z,EUR_USD,D1,1.539535,1.550584,1.52334,1.534352,220075
2011-01-11T00:00:00Z,EUR_USD,D1,1.534352,1.542008,1.529482,1.537129,236529
2011-01-12T00:00:00Z,EUR_USD,D1,1.537129,1.545827,1.533319,1.542005,336712
2011-01-13T00:00:00Z,EUR_USD,D1,1.542005,1.551807,1.537328,1.547114,333934
2011-01-14T00:00:00Z,EUR_USD,D1,1.547114,1.556993,1.533528,1.543383,277766
2011-01-17T00:00:00Z,EUR_USD,D1,1.543383,1.551006,1.531251,1.538852,178908
2011-01-18T00:00:00Z,EUR_USD,D1,1.538852,1.550779,1.532174,1.544078,280787
2011-01-19T00:00:00Z,EUR_USD,D1,1.544078,1.557653,1.532351,1.545911,102883
2011-01-20T00:00:00Z,EUR_USD,D1,1.545911,1.555733,1.533948,1.543756,279874
2011-01-21T00:00:00Z,EUR_USD,D1,1.543756,1.553395,1.528047,1.537648,159746
2011-01-24T00:00:00Z,EUR_USD,D1,1.537648,1.544589,1.529808,1.536746,343345
2011-01-25T00:00:00Z,EUR_USD,D1,1.536746,1.549348,1.530367,1.542944,132619
2011-01-26T00:00:00Z,EUR_USD,D1,1.542944,1.553286,1.538127,1.548452,319561
2011-01-27T00:00:00Z,EUR_USD,D1,1.548452,1.559884,1.541334,1.552747,160929
2011-01-28T00:00:00Z,EUR_USD,D1,1.552747,1.572542,1.543551,1.563283,218948
2011-01-31T00:00:00Z,EUR_USD,D1,1.563283,1.573989,1.54844,1.559117,122108
2011-02-01T00:00:00Z,EUR_USD,D1,1.559117,1.569948,1.556506,1.567323,279234
2011-02-02T00:00:00Z,EUR_USD,D1,1.567323,1.58268,1.561396,1.576717,335825
2011-02-03T00:00:00Z,EUR_USD,D1,1.576717,1.58544,1.570174,1.578887,115872
2011-02-04T00:00:00Z,EUR_USD,D1,1.578887,1.592228,1.567486,1.580813,230669
2011-02-07T00:00:00Z,EUR_USD,D1,1.580813,1.599414,1.573775,1.592325,307526
2011-02-08T00:00:00Z,EUR_USD,D1,1.592325,1.610613,1.585817,1.604057,132694
2011-02-09T00:00:00Z,EUR_USD,D1,1.604057,1.612815,1.587179,1.595892,95176
2011-02-10T00:00:00Z,EUR_USD,D1,1.595892,1.616627,1.587251,1.607921,233809
